Price,Close,High,Low,Open,Volume
Ticker,MCD,MCD,MCD,MCD,MCD
Date,,,,,
2003-07-03,12.507430076599121,12.71754558305883,12.385783313441703,12.441077200818421,4350100
2003-07-07,12.66225528717041,12.850253924788774,12.424492242262273,12.496374632633492,6528600
2003-07-08,12.606964111328125,12.6954339535053,12.540612257017099,12.590376675072223,7178500
2003-07-09,12.634605407714844,12.734134195075763,12.41895935021845,12.5793115197762,7697300
2003-07-10,12.308370590209961,12.634603314902838,12.230959792704201,12.634603314902838,5246200
2003-07-11,12.485313415527344,12.634606610784449,12.253079907786274,12.308373800990013,5054200
2003-07-14,12.120372772216797,12.673309484353252,12.087196864788673,12.62907458956806,14126000
2003-07-15,11.655911445617676,12.27520132457261,11.545323628240283,12.27520132457261,13689300
2003-07-16,11.678022384643555,11.705668794984765,11.445788951991345,11.666963398649889,10086600
2003-07-17,11.32967472076416,11.64484852288377,11.279910325203883,11.61167261072466,5163800
2003-07-18,11.827313423156738,11.893666278563648,11.51766922542449,11.556374618310663,7373900
2003-07-21,11.539789199829102,11.827315477486247,11.50661223904159,11.827315477486247,6023500
2003-07-22,11.655911445617676,11.749910773995381,11.495560270528404,11.506618208551272,4073800
2003-07-23,11.727787971496582,11.821787261264264,11.578495850395214,11.733317465558581,3731200
2003-07-24,11.655911445617676,11.96555585777335,11.644852452951218,11.805204682684078,3711200
2003-07-25,11.854965209960938,11.882611627923279,11.506614437633282,11.655907625773706,3978000
2003-07-28,11.75544261932373,11.832853474170138,11.584032417316488,11.766501614200017,4591600
2003-07-29,12.247552871704102,12.385787105142393,11.66696951312067,12.031907805026284,10748700
2003-07-30,12.38578987121582,12.446613284998062,12.125909833985425,12.148026767860225,7254500
2003-07-31,12.723075866699219,12.822604659224213,12.524018281649228,12.55166575437464,9256600
2003-08-01,12.700956344604492,12.75625022869061,12.535075746989264,12.723074320096186,4428600
2003-08-04,12.485313415527344,12.634606610784449,12.275197886925088,12.59590120193482,4703600
2003-08-05,12.164609909057617,12.485313219019769,12.120375006119502,12.485313219019769,3999600
2003-08-06,12.065082550048828,12.13143543967648,11.926848330081002,11.998730715064577,4300600
2003-08-07,12.197782516479492,12.29178179157557,12.098253748184469,12.164606611928814,3422400
2003-08-08,13.209659576416016,13.215189070873539,12.662252280839974,12.70648718185693,15961700
2003-08-11,13.137776374816895,13.259422071518163,12.877896500419293,13.104600467469837,6432400
2003-08-12,13.15436840057373,13.237308718613185,13.016134185626854,13.027192121293648,6500200
2003-08-13,12.811553001403809,13.187550408483826,12.734142142761636,13.15990291993744,6732300
2003-08-14,12.689901351928711,12.739665753673009,12.402373931771292,12.662253876157788,7330500
2003-08-15,12.7064847946167,12.71754378145403,12.579309609916486,12.71754378145403,2884300
2003-08-18,12.562723159790039,12.717545836602845,12.52401775424764,12.717545836602845,4503200
2003-08-19,12.65119743347168,12.689903907345448,12.468728275212495,12.57378659501129,3047300
2003-08-20,12.717550277709961,12.745196704282336,12.56825704307456,12.606962462133314,2740800
2003-08-21,12.441082000732422,12.76178540567667,12.413435573699342,12.717550489637588,5088900
2003-08-22,12.136961936950684,12.512958036483862,11.971080281179466,12.474252633196853,7953000
2003-08-25,12.275197982788086,12.302844402284213,12.054022408245864,12.120375291537192,4139100
2003-08-26,12.330489158630371,12.363666123122739,12.103785174481647,12.203313958672435,4326800
2003-08-27,12.474251747131348,12.595898496984775,12.385781958861434,12.385781958861434,4304200
2003-08-28,12.358137130737305,12.557193652556712,12.32496121954127,12.496371324471184,4295400
