Price,Close,High,Low,Open,Volume
Ticker,PG,PG,PG,PG,PG
Date,,,,,
2003-07-03,24.634450912475586,24.8507830486742,24.565991455041225,24.645404676371108,3251600
2003-07-07,24.861724853515625,24.94387490939072,24.672776173335997,24.672776173335997,5947600
2003-07-08,24.672779083251953,24.83434443052829,24.650871563415148,24.768621871017874,5065000
2003-07-09,24.23464012145996,24.735763689790165,24.23464012145996,24.631704010927358,9917400
2003-07-10,24.193571090698242,24.314060400603108,24.07034490681683,24.23464718173097,9182000
2003-07-11,24.251062393188477,24.33869036043011,24.105928768308484,24.190817773981944,5693400
2003-07-14,24.19082260131836,24.292143307404096,24.163439247818847,24.262020991789846,7522800
2003-07-15,24.303098678588867,24.30309867858887,24.051168466938176,24.149750217447767,9819400
2003-07-16,24.381540298461914,24.38704435071614,24.20538122658172,24.22189548332618,7147200
2003-07-17,24.260433197021484,24.40081069693114,24.1778577029612,24.359522949901,6093200
2003-07-18,24.71735191345215,24.717351913452152,24.387051975420917,24.47788461587819,7686400
2003-07-21,24.541183471679688,24.736609863347425,24.508152860418885,24.648530333300254,6431400
2003-07-22,24.634780883789062,24.747633960633927,24.298976830716697,24.51091969699219,6459200
2003-07-23,24.469623565673828,24.75312954958724,24.359523603964572,24.75312954958724,5859600
2003-07-24,24.28520965576172,24.733864575080165,24.2769504253598,24.543942175499737,7992000
2003-07-25,24.648542404174805,24.65955051333765,23.897111904858967,24.208142438284806,6851600
2003-07-28,24.307222366333008,24.53567938852377,24.194371443311503,24.53567938852377,6529600
2003-07-29,23.97416877746582,24.376031751969695,23.974168777465824,24.235656383466125,9215200
2003-07-30,24.153085708618164,24.246669306221452,24.00445108302883,24.1943734546122,6343200
2003-07-31,24.186119079589844,24.841210637357012,24.186119079589844,24.483386264637645,11680600
2003-08-01,23.86407470703125,24.304474551667887,23.839303318261035,24.221899055802993,9353600
2003-08-04,24.17784881591797,24.359513996083162,23.811769580098197,23.932877600227048,6811200
2003-08-05,24.0925235748291,24.384286587805647,24.062246043295907,24.2907030175986,6403800
2003-08-06,24.442094802856445,24.546688593100498,24.084270515209212,24.13931943639414,7789000
2003-08-07,24.276952743530273,24.53568738795678,24.23016093336282,24.497152708997408,6192000
2003-08-08,24.51917839050293,24.54670286710098,24.271453901154562,24.442109016035204,4080400
2003-08-11,24.53016471862793,24.662282917661784,24.428321944387775,24.508144318795313,4167800
2003-08-12,24.610002517700195,24.645784114869127,24.35402098415355,24.63477390805202,4744800
2003-08-13,24.527429580688477,24.67881731527218,24.442103093913545,24.676064238284535,5186200
2003-08-14,24.4888916015625,24.632020085888815,24.373287583454843,24.623762956021437,4918400
2003-08-15,24.53016471862793,24.634758467861474,24.414558669497165,24.593470743170553,2801400
2003-08-18,24.331995010375977,24.676056019855327,24.33199501037598,24.676056019855327,5896200
2003-08-19,24.166845321655273,24.331994180576906,24.139318761850273,24.331994180576906,9216000
2003-08-20,24.051240921020508,24.35676727649314,24.0209633830921,24.177855125093032,4824000
2003-08-21,23.86407470703125,24.20538479662285,23.822789059080893,24.051244011007192,7627400
2003-08-22,23.8668270111084,24.08152077343007,23.86132295822052,24.001698356672673,6182800
2003-08-25,23.996200561523438,24.029231187410524,23.828298554900268,23.850318972158323,5042600
2003-08-26,24.131061553955078,24.17234929354412,23.85306178068432,23.913614752102355,5460400
2003-08-27,24.015459060668945,24.290707875117874,23.987934599220413,23.987934599220413,6474200
2003-08-28,24.05674934387207,24.15583909553877,23.833796352630987,23.979680003682866,4248200
2003-08-29,24.026472091674805,24.205384262109867,23.935639468225645,23.938392544688906,4702000
2003-09-02,24.24391746520996,24.323739877956566,23.979678840246326,23.990689045450885,5752800
2003-09-03,24.442094802856445,24.524668184633835,24.224647994207032,24.24941937874573,8393600
2003-09-04,25.166000366210938,25.320139037518036,24.722849586221127,24.772394459138678,16050200
2003-09-05,25.042144775390625,25.240322210932884,24.97608353022751,25.16600593510233,7920000
2003-09-08,25.218297958374023,25.23756529201464,24.92653277755375,24.93754298248865,6526200
2003-09-09,25.088939666748047,25.199039655572882,25.047651908440905,25.07517638065146,7191600
2003-09-10,25.0366268157959,25.292608245145285,24.995339082033475,25.09167782747292,6826000
2003-09-11,25.199031829833984,25.28435829718274,25.05590125881713,25.08893187520147,5801400
2003-09-12,25.298120498657227,25.298120498657223,25.083424651300458,25.11645526627424,5939600
2003-09-15,25.251331329345703,25.43574967249397,25.171508903203193,25.17701505672048,7971800
2003-09-16,25.48528289794922,25.490789049401847,25.185262743207048,25.185262743207048,6629800
2003-09-17,25.460512161254883,25.518314153082652,25.347659153413858,25.37243263561521,4880000
2003-09-18,25.66695213317871,25.716497004137473,25.37794003592231,25.40546659755192,6795400
2003-09-19,25.50731086730957,25.70273730219665,25.399963981948808,25.666955707070432,7321600
