Price,Close,High,Low,Open,Volume
Ticker,MAR,MAR,MAR,MAR,MAR
Date,,,,,
2003-07-03,14.577828407287598,14.728894194830378,14.456975777253374,14.5249546089326,921246
2003-07-07,14.823304176330566,14.993251953468723,14.642025311039703,14.645802340423938,1931099
2003-07-08,14.993253707885742,15.027243885462441,14.777986189235609,14.815751851208955,1224610
2003-07-09,15.068784713745117,15.08011425639307,14.732664645660071,14.99325185370982,1907499
2003-07-10,14.81952953338623,15.06878724058531,14.73266711613728,15.06878724058531,1707331
2003-07-11,14.978147506713867,15.034796773798275,14.815752219871424,14.815752219871424,1346255
2003-07-14,14.906399726867676,15.140550981676377,14.808206168416627,15.06879510153472,1613361
2003-07-15,15.00080680847168,15.21985134294355,14.955487089743418,15.087669216343484,2315130
2003-07-16,14.895062446594238,15.065010251561846,14.78553939452228,15.031021617826099,1463610
2003-07-17,14.438089370727539,14.936604774263602,14.400322162485045,14.910168655751608,2261065
2003-07-18,14.664688110351562,14.687348746966462,14.509846866107084,14.589155230684831,1680942
2003-07-21,14.434310913085938,14.664684987945883,14.332341933604532,14.664684987945883,2385286
2003-07-22,14.751548767089844,14.777986430875986,14.517397640909566,14.528728730573446,2313199
2003-07-23,14.747770309448242,14.762875335095721,14.600481627807305,14.728886709244996,1529046
2003-07-24,14.91772747039795,15.148103210769705,14.728895985724382,14.755332115401238,2576229
2003-07-25,15.404902458190918,15.465330282533724,14.97059051028526,14.993249592163327,2383569
2003-07-28,15.472887992858887,15.567304471738366,15.29538612527481,15.404907633528174,2078061
2003-07-29,15.306715965270996,15.555973681622358,15.257619209855083,15.484217836278901,1904710
2003-07-30,15.19342041015625,15.389805924978367,15.16320725402977,15.370922316041822,898290
2003-07-31,15.521985054016113,15.669273774903305,15.261396247148996,15.261396247148996,2208932
2003-08-01,15.544637680053711,15.597509898210147,15.370912911335097,15.499317973592893,1805806
2003-08-04,15.416242599487305,15.506880525666045,15.076345353669408,15.469114851877405,1502657
2003-08-05,15.121665000915527,15.348262133180395,14.936609027773859,15.038578046379055,2401162
2003-08-06,15.102773666381836,15.276498457706397,15.049899895916163,15.110326179060225,1145229
2003-08-07,15.540865898132324,15.540865898132326,15.0952227401984,15.106552284281232,2376489
2003-08-08,15.506875991821289,15.635282645105665,15.427567636424028,15.540866170094162,1492788
2003-08-11,15.208525657653809,15.506878616512973,15.151874835800449,15.506878616512973,1996105
2003-08-12,15.268948554992676,15.28027809866147,15.08011561517511,15.28027809866147,1559082
2003-08-13,15.182093620300293,15.386031688477763,15.182093620300293,15.329382396809606,2030218
2003-08-14,15.25761890411377,15.295386113809109,15.09144812682914,15.219853239848074,1774697
2003-08-15,15.200969696044922,15.261395995456411,15.091448187433839,15.261395995456411,464485
2003-08-18,15.333147048950195,15.355807676864226,15.238732144691047,15.24250762815241,1332096
2003-08-19,15.355806350708008,15.359581833843313,15.204740662424683,15.314263672787353,1514457
2003-08-20,15.48421573638916,15.48421573638916,15.27650074336065,15.427566473823106,1957702
2003-08-21,15.597512245178223,15.665492587813013,15.431341508580442,15.491767792953913,2781761
2003-08-22,15.540865898132324,15.707039756685127,15.465334573960407,15.673049579007074,2553273
2003-08-25,15.48421573638916,15.58618471809395,15.45400259029667,15.578632204285562,2030647
2003-08-26,15.37469482421875,15.506875411601726,15.355811220837099,15.446450662553591,1748738
2003-08-27,15.352036476135254,15.408685749282592,15.33315286994289,15.33315286994289,1316649
2003-08-28,15.370927810668945,15.386034394132318,15.272735790872293,15.30672444459198,1692313
2003-08-29,15.420022964477539,15.461565678256054,15.333158959665626,15.363373668831349,1808595
2003-09-02,15.574857711791992,15.597516802337765,15.355813139654071,15.382249260434046,2429052
2003-09-03,15.503095626831055,15.650384292406244,15.44644637782969,15.574851445261391,3725319
2003-09-04,15.389805793762207,15.559753636452164,15.352038576211127,15.503104355555513,3353302
2003-09-05,15.32559585571289,15.446448427178705,15.295382712846438,15.397351683663393,2302043
2003-09-08,15.352036476135254,15.559751507961996,15.325600354723798,15.325600354723798,1640608
2003-09-09,15.212299346923828,15.374696186797065,15.178310712340055,15.27650267685373,1783923
2003-09-10,15.008366584777832,15.163209418385383,14.902620523241245,15.163209418385383,2539542
2003-09-11,15.170760154724121,15.329380001122042,15.10278132443217,15.10278132443217,1730716
2003-09-12,15.197186470031738,15.234953664480937,15.087665006072912,15.117878143460663,2071410
2003-09-15,15.148093223571777,15.295381900869383,15.121657111324355,15.216072018697895,779648
2003-09-16,15.38602352142334,15.389800550977736,15.1405413272587,15.1405413272587,956646
2003-09-17,15.370927810668945,15.40869349661211,15.287840828905132,15.329385092502307,2055534
2003-09-18,15.963846206665039,16.050710145312927,15.37091447906604,15.389798078374639,3502624
2003-09-19,16.194225311279297,16.231992521710378,15.96385120028248,15.96385120028248,2745288
2003-09-22,16.050708770751953,16.073367851638427,15.903418563273634,15.948738270475642,2065832
2003-09-23,17.04019546508789,17.04019546508789,16.496360245202776,16.522796368270345,7576575
2003-09-24,16.692737579345703,17.16104127489712,16.681408037584834,16.994868995830487,4172855
2003-09-25,16.447261810302734,16.87024437262498,16.424601174672606,16.749393315839836,1848071
2003-09-26,16.46236228942871,16.5983214165736,16.43214915006318,16.473691830333504,2013483
2003-09-29,16.5512752532959,16.672336170789873,16.468045098472004,16.468045098472004,1495148
2003-09-30,16.27888298034668,16.452907219516725,16.116207811537056,16.407509389981964,1876390
2003-10-01,16.748001098632812,16.755568181560292,16.078385471869755,16.373470744163683,2000396
2003-10-02,16.62314796447754,16.89931690811044,16.5020870966627,16.797172187914903,2070337
2003-10-03,16.887968063354492,17.024161541457303,16.62314818553439,16.62314818553439,2053174
2003-10-06,16.835012435913086,16.98255505123744,16.683686279658964,16.98255505123744,1281249
2003-10-07,17.0052490234375,17.009032563437877,16.653416957641394,16.778261392907517,1141153
2003-10-08,16.925806045532227,17.09983032974942,16.793394514043907,17.024167260939013,1764399
2003-10-09,16.305360794067383,17.213315621366505,16.305360794067383,17.099821848488883,6803149
2003-10-10,16.089733123779297,16.433999760343028,16.070816966229092,16.309155287842923,4503037
2003-10-13,16.713943481445312,16.816089758376584,16.468039733959724,16.626932910457434,2779615
2003-10-14,16.64206314086914,16.72907524750981,16.46803737949495,16.60801438676006,2031290
2003-10-15,16.456697463989258,16.72530101115105,16.399950540973553,16.72530101115105,1363204
2003-10-16,16.494524002075195,16.536139846507158,16.38103018513464,16.475609397980644,1239628
2003-10-17,16.384811401367188,16.6836800615556,16.358328172822915,16.604233472108966,1569165
2003-10-20,16.524789810180664,16.585318707081896,16.381029229272226,16.479391976434822,881127
2003-10-21,16.494524002075195,16.551272458638785,16.43021156158576,16.524790774431764,1344539
2003-10-22,16.290237426757812,16.494526953036658,16.22970696740207,16.494526953036658,1434647
2003-10-23,16.479387283325195,16.479387283325195,16.248614640481506,16.267529238085732,1722563
2003-10-24,16.41129493713379,16.45669277222227,16.210787445136344,16.45669277222227,1376077
2003-10-27,16.418869018554688,16.532364439421766,16.331856843016176,16.41130348281372,1072499
2003-10-28,16.59666633605957,16.59666633605957,16.35832659077008,16.418857024857644,1057266
2003-10-29,16.660987854003906,16.660987854003906,16.494529069417606,16.59667539375681,906872
2003-10-30,16.566402435302734,16.64584903080245,16.456692165619504,16.64584903080245,1356124
2003-10-31,16.343202590942383,16.5664067279529,16.229707203949378,16.5664067279529,2304403
2003-11-03,16.418869018554688,16.471833961117742,16.316724223440172,16.335640384933697,1285754
2003-11-04,16.24861717224121,16.381027116565996,16.225919032342343,16.34319636737021,1398604
2003-11-05,16.294015884399414,16.524788575724592,16.112424562981523,16.17673854300697,936050
2003-11-06,17.08090591430664,17.107387588558993,16.800953469154482,16.940928917684197,4681107
2003-11-07,17.186840057373047,17.402478612118713,16.993899646035025,17.02416486930739,2799782
2003-11-10,17.141443252563477,17.25115508054215,16.645850578719607,17.0241658923587,1535911
2003-11-11,17.591638565063477,17.85645851773415,17.213323241181516,17.213323241181516,4668020
2003-11-12,17.693782806396484,17.701348338609748,17.478144239058246,17.595420050970603,2498350
2003-11-13,17.61054801940918,17.70512720142607,17.515968837392293,17.68620950731132,994405
2003-11-14,17.45166015625,17.610553354017906,17.296552046544438,17.610553354017906,1309569
2003-11-17,17.447874069213867,17.451657608630605,17.247368153429527,17.451657608630605,1687593
2003-11-18,16.993898391723633,17.463009317820468,16.993898391723633,17.447875159208067,1998894
2003-11-19,17.027952194213867,17.077132031893214,16.922023889214834,17.035517727666996,1349688
2003-11-20,16.835012435913086,17.020385816254137,16.79718012280272,16.79718012280272,1217101
2003-11-21,16.9863338470459,17.020382612818118,16.929586936154458,16.929586936154458,1234479
2003-11-24,17.17171287536621,17.194411025950924,16.808530081260812,16.835013321067976,1712051
2003-11-25,17.307897567749023,17.3835606111421,17.058208750505386,17.077124898376894,981962
2003-11-26,17.25872802734375,17.34952374162416,17.08470368235331,17.25872802734375,1108542
2003-11-28,17.338167190551758,17.383565028122717,17.213322750208285,17.25872058777924,585058
2003-12-01,17.379785537719727,17.432750467940814,17.266291691393235,17.349520305620167,1121200
2003-12-02,17.137657165527344,17.33438109938396,17.111175484531465,17.304115878790636,1430571
2003-12-03,17.421390533447266,17.53488586720648,17.194401414021726,17.194401414021726,2049312
2003-12-04,17.534893035888672,17.644603327393533,17.23224075292315,17.497060726471222,2217084
2003-12-05,17.285202026367188,17.459227841956096,17.258720341851483,17.459227841956096,1047183
2003-12-08,17.360864639282227,17.398695391654602,17.247369285978802,17.251152825643985,822986
2003-12-09,17.25493812561035,17.406265808394284,17.224674446765707,17.35330088720589,1048685
2003-12-10,17.243589401245117,17.31168693727968,17.183058946144833,17.243589401245117,811400
2003-12-11,17.273853302001953,17.383565130467698,17.23602254451677,17.23602254451677,1217315
2003-12-12,17.28898811340332,17.402481948386214,17.21332504071687,17.345735030894765,1150592
2003-12-15,17.345735549926758,17.512194314817847,17.334386475707582,17.44031478063828,1930455
2003-12-16,17.307897567749023,17.44030750666367,17.22845098516305,17.41004228930644,1298841
2003-12-17,17.213319778442383,17.270068226678852,17.16035641780005,17.247368537765645,1402466
2003-12-18,17.45166015625,17.466792768032978,17.13009331693168,17.13009331693168,3231442
2003-12-19,17.28898811340332,17.455446873313505,17.145229049345847,17.451663332655794,2667409
2003-12-22,17.503084182739258,17.53339915624862,17.2264596618068,17.2264596618068,1169258
2003-12-23,17.46140480041504,17.52582296838678,17.378037832101132,17.50308750925283,1221821
2003-12-24,17.41213607788086,17.461398288484016,17.321191173984765,17.404556560570644,510612
2003-12-26,17.434885025024414,17.540985934962546,17.419725980017468,17.46898822437361,248655
2003-12-29,17.491716384887695,17.52581956696986,17.43487619744606,17.51445183960914,1291976
2003-12-30,17.506874084472656,17.514452052592613,17.434876409461857,17.450032345701775,1138364
2003-12-31,17.506874084472656,17.54097726696953,17.484137078836692,17.506874084472656,1278674
2004-01-02,17.487924575805664,17.563712000390854,17.43108284438839,17.46139936486031,1467901
2004-01-05,17.582658767700195,17.620551703646957,17.431082371999747,17.48792410187659,1912219
2004-01-06,17.499286651611328,17.537181126987363,17.374237053762695,17.487918929253453,1608427
2004-01-07,17.484146118164062,17.552355619698307,17.38562317783985,17.39320114987763,1691455
2004-01-08,17.6660213470459,17.692546553053067,17.491711078270146,17.60160166048201,1790359
2004-01-09,17.487924575805664,17.67739236194972,17.43487415391495,17.544764756585096,1256147
2004-01-12,17.57887077331543,17.628132994910153,17.487927399765457,17.487927399765457,1205301
2004-01-13,17.506874084472656,17.609186733239373,17.393192157568937,17.55992451322649,1410618
2004-01-14,17.635713577270508,17.65087106554912,17.54855840732805,17.56371589560666,1212381
2004-01-15,17.696338653564453,17.71149613766591,17.370453520702032,17.658444167991934,2014770
2004-01-16,17.62055778503418,17.722870453103212,17.525823086514766,17.711502723459617,3722959
2004-01-20,17.59023666381836,17.658444568503054,17.48792403147242,17.582658696914635,1600274
2004-01-21,17.59023666381836,17.73423354136706,17.54476421048263,17.612972115167324,1327805
2004-01-22,17.465185165405273,17.60160251085247,17.423502475289148,17.506869406159026,1765686
2004-01-23,17.35151481628418,17.446249526194965,17.317410072614134,17.431090483996257,1578820
2004-01-26,17.268142700195312,17.35529941371657,17.173409569105697,17.35150965429433,2323712
2004-01-27,17.158254623413086,17.18477984202138,17.09383490624583,17.1052026355582,2355035
2004-01-28,16.77931022644043,17.24161267724912,16.76794250198195,17.12793233138904,2423689
2004-01-29,17.177202224731445,17.241621949034318,16.783109010022926,16.783109010022926,2293032
2004-01-30,16.820995330810547,17.165827726886484,16.794470119721133,17.112777304707656,2246906
2004-02-02,16.851318359375,16.999103507533455,16.77931911484377,16.77931911484377,1854507
2004-02-03,16.88541603088379,16.930888488578006,16.80205063376336,16.862680577355654,1328448
2004-02-04,16.88162612915039,16.972571043770614,16.741418998118064,16.809628459402195,1418771
2004-02-05,17.150667190551758,17.499289283512418,17.07109157144109,17.07109157144109,1948691
2004-02-06,17.328771591186523,17.408348781008364,17.10898881767616,17.127936062993356,1019507
2004-02-09,17.264352798461914,17.431083589034134,17.165828366973336,17.22266855018095,1115622
