Price,Close,High,Low,Open,Volume
Ticker,NVS,NVS,NVS,NVS,NVS
Date,,,,,
2003-07-03,16.991161346435547,17.08688595384898,16.869329522719212,16.899787941739262,320515
2003-07-07,16.891090393066406,16.98246382403565,16.769258534319277,16.83887594544718,760331
2003-07-08,16.878036499023438,16.938953353560894,16.643075193393404,16.708343251826392,880636
2003-07-09,16.791013717651367,16.895440755322984,16.725745661378916,16.782311310148373,686452
2003-07-10,16.664827346801758,16.782307972362474,16.65612494102956,16.751849552159786,768478
2003-07-11,16.86063575744629,16.9346062415437,16.64307921483059,16.66483523956512,537242
2003-07-14,16.799715042114258,16.925898090408616,16.73009578657851,16.786661431701305,632995
2003-07-15,16.647424697875977,16.81711792775029,16.582158498469898,16.804066169760414,3011303
2003-07-16,16.573457717895508,16.63002151594941,16.351550024829525,16.421167434518406,833764
2003-07-17,16.751853942871094,16.76055635092422,16.577809486537465,16.608267914723395,881082
2003-07-18,16.799715042114258,16.81711800363401,16.49513635623791,16.556051352467506,1317438
2003-07-21,16.577808380126953,16.799716065942544,16.54734995397383,16.799716065942544,893916
2003-07-22,16.616968154907227,16.68658741801036,16.53429713233664,16.569106763888207,631210
2003-07-23,17.05643081665039,17.05643081665039,16.882386379204295,16.999867022807887,1077052
2003-07-24,17.091236114501953,17.165204703819725,16.995511512924914,17.008565120280476,846821
2003-07-25,17.27399253845215,17.304449116956906,17.165212428204494,17.221778085533277,453766
2003-07-28,17.121702194213867,17.291395461052236,17.056434128226357,17.278341847854733,343058
2003-07-29,16.991161346435547,17.095588359283283,16.891085536304963,16.956351724698347,507557
2003-07-30,17.017271041870117,17.095590849824838,16.86062957359654,16.89979040375597,371963
2003-07-31,16.791013717651367,16.917196774080466,16.7475016801364,16.864982329062506,739015
2003-08-01,16.408113479614258,16.712694039996425,16.36025209031831,16.712694039996425,888559
2003-08-04,16.677886962890625,16.734450768420437,16.529947863839066,16.643077327263292,631879
2003-08-05,16.647424697875977,16.860629962263793,16.643073494424627,16.75185172834421,644825
2003-08-06,16.773601531982422,16.851921312729747,16.677876943877138,16.81276234853783,527868
2003-08-07,16.799715042114258,16.81276865252721,16.595212183706366,16.625668755639072,563915
2003-08-08,16.5342960357666,16.62131825650974,16.438571407712725,16.547349646732712,474077
2003-08-11,16.516889572143555,16.59956243334175,16.39505773432082,16.5125383689226,425084
2003-08-12,16.547348022460938,16.57780644505876,16.438569794118514,16.464677013488078,473854
2003-08-13,16.255823135375977,16.399409138700683,16.251471932101648,16.399409138700683,574852
2003-08-14,16.264524459838867,16.41246165659558,16.260173256854024,16.29498102836879,305896
2003-08-15,16.556053161621094,16.590862793192773,16.447274915323987,16.451626119270447,526752
2003-08-18,16.582162857055664,16.590865266245775,16.512543583534782,16.5691092432705,383569
2003-08-19,16.44727325439453,16.49078343710086,16.390707608802842,16.482082882450953,317725
2003-08-20,16.40376091003418,16.469028961409357,16.37330433842326,16.412463316884203,252774
2003-08-21,16.216663360595703,16.416815019504035,16.120938734698857,16.40376140883207,774058
2003-08-22,16.234071731567383,16.31239156039413,16.1818572774398,16.2949867423516,420955
2003-08-25,16.190555572509766,16.238418809964873,16.142694187418815,16.216662792939825,172980
2003-08-26,16.216663360595703,16.229716971267667,16.012160498130047,16.077426699125645,385913
2003-08-27,16.151397705078125,16.16444946382666,16.046970668539842,16.11223687173966,743814
2003-08-28,16.147048950195312,16.16880311965158,16.046973102184047,16.07742968036865,500191
2003-08-29,16.08612823486328,16.181852855574775,16.02086203740312,16.120937861436232,965675
2003-09-02,16.099184036254883,16.147047279307852,16.020864218168942,16.05567199711582,772495
2003-09-03,16.4603271484375,16.56910538562328,16.338495300505716,16.49078372114727,630094
2003-09-04,16.577808380126953,16.62131856512426,16.495137361504202,16.499488565240362,393613
2003-09-05,17.00421905517578,17.08253887060754,16.90849442467823,16.943302202445505,802627
2003-09-08,17.19566535949707,17.27398701382628,17.082535933385536,17.082535933385536,633330
2003-09-09,17.265289306640625,17.334906721516056,17.191318835198203,17.25223569403314,630094
2003-09-10,17.339252471923828,17.387115703096637,17.239176659108235,17.29574044358491,533336
2003-09-11,17.369714736938477,17.439332145328212,17.226126863997557,17.25223408678033,525971
2003-09-12,17.356658935546875,17.369712545291204,17.20001747097902,17.230475893715788,533002
2003-09-15,17.352310180664062,17.378415551472028,17.2609367519253,17.282690918871214,362142
2003-09-16,17.45673370361328,17.4915414751319,17.356657887314796,17.382763252862766,569272
2003-09-17,17.39581871032715,17.569864995870596,17.39581871032715,17.535055368289072,536908
2003-09-18,17.48284149169922,17.491542045589643,17.330551234610144,17.448031866681365,541818
2003-09-19,17.500246047973633,17.556809835435413,17.361009402304923,17.404519580576135,642258
2003-09-22,17.208721160888672,17.374065044283967,17.143454959663615,17.326201804985157,825728
2003-09-23,17.3044490814209,17.378417703872817,17.295746672618957,17.317502694623812,494946
2003-09-24,16.708341598510742,16.947654084355978,16.643073546536122,16.886737235846333,1505596
2003-09-25,16.73009490966797,16.89543878053466,16.721394355546227,16.838873138376762,711896
2003-09-26,16.625669479370117,16.699639941596853,16.53429605486606,16.556052073168043,593600
2003-09-29,16.782312393188477,16.851929805340852,16.634373308454702,16.643075716519302,272416
2003-09-30,16.899789810180664,16.952002396195223,16.773606769796377,16.80406519218391,423410
2003-10-01,17.14345359802246,17.14345359802246,16.96940732130578,17.112995175433326,661900
2003-10-02,17.099943161010742,17.17826297403948,16.87368427682616,16.87368427682616,1045692
2003-10-03,17.05643081665039,17.22177469935198,17.00421822636225,17.165209053145254,676519
2003-10-06,17.047733306884766,17.05643386318332,16.930250789932828,16.956358015922145,397742
2003-10-07,16.94765281677246,16.98246058952466,16.8388727382842,16.904140785377155,434682
2003-10-08,17.047733306884766,17.282692783694987,16.969411628916806,17.273992227396434,707767
2003-10-09,17.32185173034668,17.43062997438744,17.12605126154618,17.13475366925859,1179277
2003-10-10,17.604677200317383,17.66994526845379,17.461091155146573,17.587274234512318,3153816
2003-10-13,17.64383316040039,17.70910121048175,17.535054929295587,17.600322979376944,1232287
2003-10-14,17.578567504882812,17.578567504882812,17.2957429838683,17.378413997490497,958979
2003-10-15,17.27399253845215,17.352312365465874,17.191319654663932,17.25223651640262,823050
2003-10-16,17.295743942260742,17.578568478947137,17.173913942995178,17.173913942995178,956412
2003-10-17,17.160860061645508,17.26093589312923,17.117348025189866,17.230477467610278,463475
2003-10-20,17.448030471801758,17.469786485698638,17.147803037116507,17.15650359031137,997927
2003-10-21,17.14345359802246,17.243529419879817,17.134751191568423,17.17826137147453,1056071
